country_iso3,country,indicator,year,value
CHL,Chile,NY.ADJ.DCO2.CD,2016,3105990253.2635
CHL,Chile,NY.ADJ.DCO2.CD,2015,2859369019.28487
CHL,Chile,NY.ADJ.DCO2.CD,2014,2577833070.41775
CHL,Chile,NY.ADJ.DCO2.CD,2013,2683007042.14237
CHL,Chile,NY.ADJ.DCO2.CD,2012,2436202619.82435
CHL,Chile,NY.ADJ.DCO2.CD,2011,2280976795.32346
CHL,Chile,NY.ADJ.DCO2.CD,2010,1993332420.94167
CHL,Chile,NY.ADJ.DCO2.CD,2009,1807563784.36167
CHL,Chile,NY.ADJ.DCO2.CD,2008,1824697863.48133
CHL,Chile,NY.ADJ.DCO2.CD,2007,1662887224.01922
CHL,Chile,NY.ADJ.DCO2.CD,2006,1401534569.13541
CHL,Chile,NY.ADJ.DCO2.CD,2005,1302211830.10528
CHL,Chile,NY.ADJ.DCO2.CD,2004,1212772126.78743
CHL,Chile,NY.ADJ.DCO2.CD,2003,1054846736.59576
CHL,Chile,NY.ADJ.DCO2.CD,2002,989903644.579425
CHL,Chile,NY.ADJ.DCO2.CD,2001,939873305.551346
CHL,Chile,NY.ADJ.DCO2.CD,2000,935876439.628008
PRY,Paraguay,NY.ADJ.DCO2.CD,2024,
PRY,Paraguay,NY.ADJ.DCO2.CD,2023,
PRY,Paraguay,NY.ADJ.DCO2.CD,2022,
PRY,Paraguay,NY.ADJ.DCO2.CD,2021,404804226.396959
PRY,Paraguay,NY.ADJ.DCO2.CD,2020,353806795.619548
PRY,Paraguay,NY.ADJ.DCO2.CD,2019,334794941.12733
PRY,Paraguay,NY.ADJ.DCO2.CD,2018,331843986.059204
PRY,Paraguay,NY.ADJ.DCO2.CD,2017,301581783.836496
PRY,Paraguay,NY.ADJ.DCO2.CD,2016,257844953.590815
PRY,Paraguay,NY.ADJ.DCO2.CD,2015,221502852.755021
PRY,Paraguay,NY.ADJ.DCO2.CD,2014,189566365.520769
PRY,Paraguay,NY.ADJ.DCO2.CD,2013,171324552.230091
PRY,Paraguay,NY.ADJ.DCO2.CD,2012,160942846.105062
PRY,Paraguay,NY.ADJ.DCO2.CD,2011,155704174.224558
PRY,Paraguay,NY.ADJ.DCO2.CD,2010,144034341.584322
PRY,Paraguay,NY.ADJ.DCO2.CD,2009,126211874.560578
PRY,Paraguay,NY.ADJ.DCO2.CD,2008,115939040.02268
PRY,Paraguay,NY.ADJ.DCO2.CD,2007,95802083.7875726
PRY,Paraguay,NY.ADJ.DCO2.CD,2006,96868967.0534549
PRY,Paraguay,NY.ADJ.DCO2.CD,2005,86085112.1743699
PRY,Paraguay,NY.ADJ.DCO2.CD,2004,87587871.0410224
PRY,Paraguay,NY.ADJ.DCO2.CD,2003,82790759.7486407
PRY,Paraguay,NY.ADJ.DCO2.CD,2002,76177439.5267739
PRY,Paraguay,NY.ADJ.DCO2.CD,2001,70058695.7059748
PRY,Paraguay,NY.ADJ.DCO2.CD,2000,65336871.6281355
URY,Uruguay,NY.ADJ.DCO2.CD,2024,
URY,Uruguay,NY.ADJ.DCO2.CD,2023,
URY,Uruguay,NY.ADJ.DCO2.CD,2022,
URY,Uruguay,NY.ADJ.DCO2.CD,2021,265414083.255432
URY,Uruguay,NY.ADJ.DCO2.CD,2020,247500327.261805
URY,Uruguay,NY.ADJ.DCO2.CD,2019,264655186.5033
URY,Uruguay,NY.ADJ.DCO2.CD,2018,256228995.01155
URY,Uruguay,NY.ADJ.DCO2.CD,2017,228244262.638517
URY,Uruguay,NY.ADJ.DCO2.CD,2016,234143333.243381
URY,Uruguay,NY.ADJ.DCO2.CD,2015,230891513.209256
URY,Uruguay,NY.ADJ.DCO2.CD,2014,218859920.219976
URY,Uruguay,NY.ADJ.DCO2.CD,2013,237914845.643228
URY,Uruguay,NY.ADJ.DCO2.CD,2012,264716827.785825
URY,Uruguay,NY.ADJ.DCO2.CD,2011,226994029.552275
URY,Uruguay,NY.ADJ.DCO2.CD,2010,179471369.48719
URY,Uruguay,NY.ADJ.DCO2.CD,2009,211826050.579099
URY,Uruguay,NY.ADJ.DCO2.CD,2008,207992482.51655
URY,Uruguay,NY.ADJ.DCO2.CD,2007,150656499.115748
URY,Uruguay,NY.ADJ.DCO2.CD,2006,155235581.431809
URY,Uruguay,NY.ADJ.DCO2.CD,2005,126103056.362107
URY,Uruguay,NY.ADJ.DCO2.CD,2004,120460900.699945
URY,Uruguay,NY.ADJ.DCO2.CD,2003,94347839.3206773
URY,Uruguay,NY.ADJ.DCO2.CD,2002,91292015.780644
URY,Uruguay,NY.ADJ.DCO2.CD,2001,96063862.5331233
URY,Uruguay,NY.ADJ.DCO2.CD,2000,101346397.468642
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2024,
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2023,
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2022,
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2021,1.57478771179578
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2020,1.7000323641686
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2019,1.59355349987407
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2018,1.36945334692393
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2017,1.06977448340199
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2016,1.20633686543403
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2015,1.10553903942945
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2014,1.1730145413885
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2013,1.09659075779391
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2012,1.03723500072162
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2011,1.02306573975334
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2010,1.16787431954557
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2009,1.33978143112136
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2008,1.27279581740565
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2007,1.49749033726097
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2006,1.68909620398757
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2005,1.92822848289358
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2004,2.13115157269189
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2003,2.190659000838
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2002,2.55201409240637
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2001,0.931486833833473
ARG,Argentina,NY.ADJ.DCO2.GN.ZS,2000,0.887435875993036
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2024,
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2023,
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2022,
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2021,2.47524331603112
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2020,2.37589013874445
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2019,2.27412403851901
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2018,2.31512619279088
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2017,2.33863282003232
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2016,2.37217243716244
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2015,2.26486823635687
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2014,2.19571580095998
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2013,2.1069380692186
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2012,2.12624466725687
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2011,2.15625862027964
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2010,2.31085197525213
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2009,2.31993524172204
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2008,2.18022002160229
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2007,2.46303200205527
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2006,2.49128438571136
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2005,2.54914156544367
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2004,2.49587799743502
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2003,2.45223976430823
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2002,2.17208925044263
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2001,1.96995756097628
BOL,Bolivia,NY.ADJ.DCO2.GN.ZS,2000,1.86470538721084
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2024,
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2023,
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2022,
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2021,1.26503805892481
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2020,1.24675571255478
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2019,0.971501340924402
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2018,0.912362329794403
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2017,0.843511847022153
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2016,0.913478820468819
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2015,0.954397922356233
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2014,0.714730472224302
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2013,0.645381746586543
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2012,0.587138933227261
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2011,0.489511339380015
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2010,0.531249746359845
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2009,0.592964984584915
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2008,0.606161791975952
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2007,0.663997705771771
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2006,0.762153825457814
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2005,0.891277567867903
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2004,1.1158928434957
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2003,1.20829661207735
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2002,1.29976029670912
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2001,1.14397379708264
BRA,Brazil,NY.ADJ.DCO2.GN.ZS,2000,0.914620205278959
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2024,
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2023,
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2022,
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2021,1.44070097814015
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2020,1.52742820057379
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2019,1.38949929909516
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2018,1.19778774069317
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2017,1.22652207284445
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2016,1.28154385542301
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2015,1.20880901135099
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2014,1.03988805719728
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2013,1.01285571999807
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2012,0.964665873503891
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2011,0.994554043156872
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2010,0.981713191313384
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2009,1.13204855342917
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2008,1.10235474420003
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2007,1.06850398878767
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2006,1.02001278667134
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2005,1.15591934350166
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2004,1.32142039816069
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2003,1.45234937938678
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2002,1.46454708899577
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2001,1.35880879919517
CHL,Chile,NY.ADJ.DCO2.GN.ZS,2000,1.23934876486247
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2024,
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2023,
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2022,
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2021,1.05556591605772
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2020,1.03227149493767
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2019,0.909649910120611
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2018,0.853697933767252
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2017,0.799919402404989
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2016,0.740665521580828
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2015,0.635194144709901
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2014,0.487573126300798
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2013,0.463916497516651
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2012,0.505319542364143
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2011,0.481433687017158
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2010,0.557059568462078
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2009,0.595659537974706
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2008,0.494708142636727
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2007,0.568154798000412
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2006,0.79999530654291
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2005,0.919387871969851
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2004,1.04991988193987
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2003,1.26525013986758
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2002,1.15451759555673
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2001,0.925170783199422
PRY,Paraguay,NY.ADJ.DCO2.GN.ZS,2000,0.843917133937657
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2024,
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2023,
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2022,
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2021,0.488256058846495
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2020,0.488599514350654
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2019,0.454170414480226
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2018,0.420864451421977
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2017,0.376161693789608
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2016,0.429019635199156
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2015,0.454274930830965
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2014,0.409095984123196
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2013,0.436811044530368
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2012,0.558328975099782
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2011,0.489924787797434
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2010,0.462770067394394
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2009,0.691727695038784
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2008,0.70603048277401
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2007,0.658104175667894
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2006,0.8109344122635
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2005,0.74780933139513
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2004,0.919870541927289
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2003,0.816506684274556
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2002,0.667142631460074
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2001,0.461164869075251
URY,Uruguay,NY.ADJ.DCO2.GN.ZS,2000,0.445340771693409
ARG,Argentina,NY.ADJ.DFOR.CD,2024,
ARG,Argentina,NY.ADJ.DFOR.CD,2023,
ARG,Argentina,NY.ADJ.DFOR.CD,2022,
ARG,Argentina,NY.ADJ.DFOR.CD,2021,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2020,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2019,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2018,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2017,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2016,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2015,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2014,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2013,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2012,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2011,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2010,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2009,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2008,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2007,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2006,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2005,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2004,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2003,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2002,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2001,0.0
ARG,Argentina,NY.ADJ.DFOR.CD,2000,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2024,
BOL,Bolivia,NY.ADJ.DFOR.CD,2023,
BOL,Bolivia,NY.ADJ.DFOR.CD,2022,
BOL,Bolivia,NY.ADJ.DFOR.CD,2021,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2020,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2019,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2018,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2017,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2016,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2015,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2014,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2013,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2012,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2011,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2010,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2009,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2008,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2007,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2006,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2005,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2004,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2003,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2002,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2001,0.0
BOL,Bolivia,NY.ADJ.DFOR.CD,2000,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2024,
BRA,Brazil,NY.ADJ.DFOR.CD,2023,
BRA,Brazil,NY.ADJ.DFOR.CD,2022,
BRA,Brazil,NY.ADJ.DFOR.CD,2021,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2020,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2019,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2018,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2017,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2016,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2015,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2014,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2013,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2012,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2011,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2010,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2009,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2008,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2007,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2006,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2005,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2004,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2003,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2002,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2001,0.0
BRA,Brazil,NY.ADJ.DFOR.CD,2000,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2024,
CHL,Chile,NY.ADJ.DFOR.CD,2023,
CHL,Chile,NY.ADJ.DFOR.CD,2022,
CHL,Chile,NY.ADJ.DFOR.CD,2021,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2020,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2019,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2018,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2017,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2016,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2015,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2014,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2013,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2012,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2011,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2010,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2009,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2008,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2007,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2006,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2005,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2004,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2003,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2002,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2001,0.0
CHL,Chile,NY.ADJ.DFOR.CD,2000,0.0
PRY,Paraguay,NY.ADJ.DFOR.CD,2024,
PRY,Paraguay,NY.ADJ.DFOR.CD,2023,
PRY,Paraguay,NY.ADJ.DFOR.CD,2022,
PRY,Paraguay,NY.ADJ.DFOR.CD,2021,503192580.428109
PRY,Paraguay,NY.ADJ.DFOR.CD,2020,585577309.652785
PRY,Paraguay,NY.ADJ.DFOR.CD,2019,500030865.47025
PRY,Paraguay,NY.ADJ.DFOR.CD,2018,579800113.002028
PRY,Paraguay,NY.ADJ.DFOR.CD,2017,639321209.45618
PRY,Paraguay,NY.ADJ.DFOR.CD,2016,655551905.350324
PRY,Paraguay,NY.ADJ.DFOR.CD,2015,578251392.898172
PRY,Paraguay,NY.ADJ.DFOR.CD,2014,608357271.897124
PRY,Paraguay,NY.ADJ.DFOR.CD,2013,580148276.627181
PRY,Paraguay,NY.ADJ.DFOR.CD,2012,490611673.539418
PRY,Paraguay,NY.ADJ.DFOR.CD,2011,497409884.024136
PRY,Paraguay,NY.ADJ.DFOR.CD,2010,528603941.928173
PRY,Paraguay,NY.ADJ.DFOR.CD,2009,338779420.889917
PRY,Paraguay,NY.ADJ.DFOR.CD,2008,339469965.715958
PRY,Paraguay,NY.ADJ.DFOR.CD,2007,294155077.303765
PRY,Paraguay,NY.ADJ.DFOR.CD,2006,245449094.756862
PRY,Paraguay,NY.ADJ.DFOR.CD,2005,169305620.460348
PRY,Paraguay,NY.ADJ.DFOR.CD,2004,157873219.042814
PRY,Paraguay,NY.ADJ.DFOR.CD,2003,164634445.915287
PRY,Paraguay,NY.ADJ.DFOR.CD,2002,148706740.853384
PRY,Paraguay,NY.ADJ.DFOR.CD,2001,136576415.526009
PRY,Paraguay,NY.ADJ.DFOR.CD,2000,129104931.741445
URY,Uruguay,NY.ADJ.DFOR.CD,2024,
URY,Uruguay,NY.ADJ.DFOR.CD,2023,
URY,Uruguay,NY.ADJ.DFOR.CD,2022,
URY,Uruguay,NY.ADJ.DFOR.CD,2021,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2020,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2019,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2018,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2017,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2016,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2015,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2014,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2013,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2012,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2011,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2010,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2009,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2008,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2007,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2006,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2005,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2004,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2003,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2002,0.0
URY,Uruguay,NY.ADJ.DFOR.CD,2001,10955466.5672622
URY,Uruguay,NY.ADJ.DFOR.CD,2000,39898847.6247873
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2024,
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2023,
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2022,
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2021,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2020,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2019,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2018,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2017,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2016,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2015,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2014,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2013,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2012,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2011,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2010,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2009,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2008,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2007,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2006,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2005,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2004,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2003,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2002,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2001,0.0
ARG,Argentina,NY.ADJ.DFOR.GN.ZS,2000,0.0
